id,start_date,end_date,CityMD_14th_St,CityMD_23rd_St,CityMD_37th_St,CityMD_57th_St,CityMD_67th_St,CityMD_86th_St,CityMD_88th_St,CityMD_Astoria,CityMD_Bayridge,CityMD_Boerum_Hill,CityMD_Forest_Hills,CityMD_Lake_Grove,CityMD_Long_Beach,CityMD_Massapequa,CityMD_Merrick,PC_Park_Slope,CityMD_Yonkers,Palisades,PC_Bellmore,PC_Carle_Place,PC_Commack,PC_East_Meadow,PC_Great_Neck,PC_Levittown,PC_Lindenhurst,PC_Lynbrook,PC_Maspeth,PC_Mineola,PC_Syosset
108,2015-05-29,2015-06-04,1143.11681,991.8969352,584.4830456,930.6840634,643.2372397,1288.893261,1253.087422,401.9233596,225.73805,410.2164462,371.245505,359.2219312,318.7939547,294.2247153,307.878489,887.5436204,212.9063026,931.9204771,853.416743,417.5436001,482.9579096,308.3792556,447.1195639,866.9895631,752.0535434,862.1479269,532.0998703,387.7954241,346.4664751
109,2015-06-05,2015-06-11,1145.933567,993.5374485,585.8867475,932.8010789,644.1782621,1291.053178,1256.395432,402.5101357,225.9439129,411.0931339,372.7688151,361.0506787,319.4908537,296.1296072,309.3250759,889.7124856,214.0949076,934.4270279,854.6132137,418.4827586,483.7606389,308.7262414,448.3317782,868.0082339,753.782883,863.5907315,533.3263735,387.8774204,346.8654585
110,2015-06-12,2015-06-18,1148.734186,995.1704918,587.2785906,934.9112061,645.1135969,1293.207442,1259.694368,403.0900813,226.1467171,411.9603466,374.2702524,362.862222,320.1800153,298.0133813,310.7539755,891.8724695,215.2673183,936.9213267,855.8044909,419.4152636,484.5586289,309.069777,449.5392977,869.0248255,755.5087355,865.032614,534.549857,387.9591092,347.2614708
111,2015-06-19,2015-06-25,1151.51889,996.796145,588.658801,937.0145052,646.0433204,1295.35609,1262.984301,403.6633629,226.3465548,412.8183063,375.7505201,364.6569654,320.8616254,299.8766299,312.1656935,894.0236659,216.4240546,939.4035249,856.9906265,420.3412232,485.351943,309.409934,450.7421711,870.039349,757.2311229,866.4735771,535.7703426,388.0404928,347.654559
112,2015-06-26,2015-07-02,1154.287895,998.4144866,590.0275981,939.1110353,646.9675075,1297.499162,1266.265306,404.2301412,226.5435139,413.667227,377.2102869,366.4352981,321.5358635,301.7199189,313.5607134,896.1661668,217.5656106,941.8737708,858.1716717,421.2607428,486.1406432,309.7467819,451.9404463,871.0518151,758.9500669,867.9136236,536.9878517,388.1215737,348.0447693
113,2015-07-03,2015-07-09,1157.041416,1000.025594,591.3851951,941.2008549,647.8862315,1299.636695,1269.537452,404.7905709,226.7376787,414.5073151,378.6501891,368.1975948,322.2029021,303.5437895,314.9394971,898.3000629,218.6924563,944.33221,859.3476771,422.1739251,486.9247901,310.080388,453.1341704,872.0622345,760.665589,869.352756,538.2024055,388.202354,348.4321468
114,2015-07-10,2015-07-16,1159.77966,1001.629542,592.7317986,943.2840215,648.7995643,1301.768728,1272.800811,405.3448011,226.9291296,415.33877,380.0708325,369.9442171,322.8629078,305.3487597,316.3024869,900.4254431,219.8050388,946.7789849,860.5186922,423.0808703,487.7044432,310.4108174,454.3233897,873.0706178,762.3777105,870.7909771,539.4140248,388.2828361,348.8167352
115,2015-07-17,2015-07-23,1162.502831,1003.226407,594.0676099,945.3605919,649.7075761,1303.895296,1276.055452,405.8929757,227.1179436,416.1617839,381.4727948,371.6755132,323.5160414,307.1353256,317.6501063,902.542395,220.9037844,949.2142356,861.6847659,423.9816761,488.4796609,310.7381333,455.5081496,874.0769755,764.0864523,872.2282895,540.6227304,388.3630222,349.1985776
116,2015-07-24,2015-07-30,1165.21113,1004.816261,595.3928241,947.4306221,650.610336,1306.016438,1279.301442,406.4352335,227.3041945,416.9765428,382.8566269,373.3918195,324.1624579,308.9039624,318.9827613,904.6510048,221.9890991,951.6380992,862.8459463,424.8764378,489.2505002,311.0623971,456.688495,875.0813181,765.7918354,873.664696,541.8285428,388.4429147,349.5777157
117,2015-07-31,2015-08-06,1167.904752,1006.399177,596.7076311,949.4941673,651.5079116,1308.132189,1282.538851,406.9717085,227.4879529,417.7832262,384.2228547,375.0934603,324.802307,310.6551261,320.3008409,906.7513571,223.0613708,954.0507102,864.0022809,425.7652485,490.0170171,311.3836683,457.86447,876.083656,767.4938804,875.100199,543.0314821,388.5225155,349.9541905
118,2015-08-07,2015-08-13,1170.583888,1007.975225,598.0122155,951.551282,652.400369,1310.242585,1285.767744,407.5025301,227.6692867,418.5820079,385.5719809,376.780749,325.4357335,312.3892543,321.6047187,908.8435352,224.1209698,956.4522009,865.1538163,426.6481991,490.7792664,311.7020045,459.0361179,877.0839994,769.1926076,876.5348012,544.2315683,388.6018271,350.3280419
119,2015-08-14,2015-08-20,1173.248726,1009.544476,599.3067569,953.60202,653.2877731,1312.347663,1288.988188,408.0278234,227.8482608,419.3730558,386.9044859,378.4539885,326.062877,314.1067671,322.8947531,910.9276212,225.1682498,958.8427007,866.3005985,427.5253781,491.5373019,312.0174619,460.2034813,878.0823584,770.8880372,877.9685052,545.4288212,388.6808514,350.6993091
120,2015-08-21,2015-08-27,1175.89945,1011.106999,600.5914298,955.6464341,654.1701877,1314.447456,1292.200248,408.5477093,228.0249376,420.1565323,388.2208295,380.1134712,326.6838728,315.808068,324.1712886,913.0036957,226.2035495,961.2223368,867.4426728,428.3968722,492.2911764,312.3300948,461.3666022,879.0787432,772.5801893,879.4013137,546.6232604,388.7595907,351.06803
121,2015-08-28,2015-09-03,1178.53624,1012.662861,601.8664043,957.6845767,655.047675,1316.542001,1295.403987,409.0623045,228.1993772,420.9325947,389.5214518,381.7594803,327.2988516,317.4935453,325.4346563,915.071838,227.2271928,963.591234,868.5800838,429.2627658,493.0409415,312.6399562,462.5255219,880.0731639,774.2690836,880.8332291,547.814905,388.838047,351.4342422
122,2015-09-04,2015-09-10,1181.159273,1014.212129,603.1318457,959.7164995,655.9202965,1318.631331,1298.599469,409.5717223,228.371637,421.7013954,390.8067747,383.3922893,327.9079398,319.1635723,326.6851746,917.1321263,228.2394901,965.9495149,869.7128755,430.1231417,493.7866479,312.9470975,463.6802811,881.0656302,775.9547397,882.2642541,549.0037741,388.9162224,351.797982
123,2015-09-11,2015-09-17,1183.76872,1015.754869,604.3879152,961.7422532,656.788112,1320.71548,1301.786758,410.0760719,228.5417724,422.4630818,392.0772024,385.0121633,328.5112598,320.8185083,327.9231501,919.1846375,229.2407387,968.2972998,870.8410912,430.9780805,494.5283454,313.2515685,464.8309198,882.0561522,777.637177,883.6943911,550.1898868,388.994119,352.159285
124,2015-09-18,2015-09-24,1186.364752,1017.291144,605.6347695,963.7618881,657.6511805,1322.794483,1304.965914,410.5754592,228.7098368,423.2177969,393.333123,386.6193587,329.1089302,322.4586995,329.1488778,921.2294472,230.231224,970.6347069,871.9647735,431.8276611,495.2660828,313.5534179,465.9774773,883.0447395,779.3164147,885.1236428,551.3732615,389.0717388,352.5181863
125,2015-09-25,2015-10-01,1188.947535,1018.821019,606.8725614,965.7754538,658.5095597,1324.868372,1308.136999,411.0699869,228.8758815,423.9656793,394.5749086,388.2141239,329.7010658,324.0844791,330.362642,923.2666298,231.2112199,972.961852,873.0839646,432.6719605,495.999908,313.8526928,467.1199925,884.0314019,780.9924718,886.5520116,552.5539168,389.1490839,352.8747198
126,2015-10-02,2015-10-08,1191.517231,1020.344557,608.1014399,967.7829991,659.3633064,1326.937182,1311.300072,411.5597542,229.0399558,424.7068632,395.802917,389.7966996,330.2877778,325.6961689,331.5647166,925.2962588,232.1809891,975.2788492,874.1987058,433.5110542,496.7298678,314.1494392,468.2585036,885.0161489,782.665367,887.9795001,553.7318708,389.2261562,353.2289191
127,2015-10-09,2015-10-15,1194.074001,1021.861818,609.32155,969.7845724,660.2124761,1329.000943,1314.455195,412.0448575,229.2021072,425.441479,397.0174918,391.3673192,330.869174,327.2940787,332.7553658,927.3184063,233.1407844,977.5858104,875.3090381,434.3450159,497.4560085,314.4437018,469.3930481,885.9989902,784.3351191,889.4061107,554.9071417,389.3029576,353.5808166
128,2015-10-16,2015-10-22,1196.618001,1023.372864,610.5330331,971.7802212,661.0571235,1331.05969,1317.602424,412.52539,229.3623817,426.1696531,398.2189637,392.9262088,331.445359,328.8785079,333.9348445,929.3331433,234.0908487,979.8828454,876.4150016,435.1739175,498.1783752,314.7355242,470.5236631,886.9799352,786.0017465,890.831846,556.0797473,389.3794903,353.9304445
129,2015-10-23,2015-10-29,1199.149384,1024.877755,611.7360272,973.7699927,661.8973023,1333.113453,1320.74182,413.0014424,229.5208235,426.8915083,399.4076505,394.4735879,332.0164342,330.4497453,335.1033988,931.34054,235.0314155,982.1700625,877.5166362,435.9978296,498.8970123,315.0249486,471.6503851,887.9589932,787.6652674,892.2567083,557.2497051,389.455756,354.277834
130,2015-10-30,2015-11-05,1201.668302,1026.376548,612.9306667,975.7539332,662.7330649,1335.162265,1323.873438,413.4731023,229.6774753,427.6071636,400.5838584,396.0096693,332.582498,332.00807,336.2612661,933.3406653,235.9627099,984.4475676,878.6139808,436.8168213,499.6119636,315.3120162,472.7732499,888.9361736,789.3256999,893.6807003,558.4170328,389.5317566,354.6230157
131,2015-11-06,2015-11-12,1204.174903,1027.869303,614.1170828,977.7320886,663.5644631,1337.206156,1326.997335,413.940455,229.8323781,428.3167348,401.7478821,397.5346598,333.1436459,333.5537516,337.4086761,935.333587,236.8849483,986.7154651,879.7070741,437.6309598,500.3232717,315.5967673,473.892293,889.9114857,790.983062,895.1038242,559.5817474,389.6074942,354.9660196
132,2015-11-13,2015-11-19,1206.669331,1029.356076,615.2954035,979.7045041,664.3915476,1339.245159,1330.113569,414.4035831,229.9855718,429.0203342,402.9000058,399.0487599,333.6999705,335.0870508,338.5458505,937.319372,237.7983395,988.9738575,880.7959542,438.4403114,501.0309787,315.879241,475.0075492,890.8849385,792.6373713,896.5260826,560.7438662,389.6829705,355.3068751
133,2015-11-20,2015-11-26,1209.151729,1030.836924,616.4657538,981.6712243,665.2143682,1341.279303,1333.222193,414.862567,230.1370948,429.7180712,404.0405033,400.5521646,334.2515621,336.6082197,339.6730038,939.2980863,238.7030846,991.2228456,881.8806585,439.2449406,501.735126,316.1594754,476.1190529,891.8565412,794.2886454,897.9474779,561.9034059,389.7581873,355.645611
134,2015-11-27,2015-12-03,1211.622237,1032.311902,617.6282556,983.6322935,666.0329738,1343.308619,1336.323263,415.3174846,230.2869842,430.4100518,405.1696387,402.0450632,334.7985079,338.1175024,340.7903435,941.2697947,239.5993777,993.4625285,882.961224,440.0449108,502.435754,316.4375077,477.2268379,892.8263029,795.9369017,899.3680125,563.0603833,389.8331466,355.9822554
135,2015-12-04,2015-12-10,1214.080992,1033.781065,618.7830279,985.587755,666.8474126,1345.333137,1339.416832,415.7684117,230.4352759,431.0963794,406.2876669,403.5276398,335.3408931,339.6151349,341.8980703,943.2345612,240.4874059,995.6930036,884.0376871,440.8402839,503.1329026,316.713374,478.3309375,893.7942324,797.5821575,900.7876887,564.214815,389.9078501,356.316836
136,2015-12-11,2015-12-17,1216.528129,1035.244467,619.930187,987.5376521,667.6577317,1347.352887,1342.502955,416.2154218,230.5820045,431.7771543,407.3948341,405.0000732,335.8788003,341.101346,342.9963786,945.1924488,241.3673499,997.9143666,885.1100839,441.6311206,503.8266109,316.9871098,479.4313847,894.7603386,799.2244297,902.2065091,565.3667172,389.9822996,356.6493798
137,2015-12-18,2015-12-24,1218.96378,1036.70216,621.0698463,989.482027,668.4639775,1349.367899,1345.581683,416.6585866,230.7272037,432.4524741,408.4913778,406.4625374,336.4123097,342.5763571,344.0854566,947.1435196,242.2393843,1000.126712,886.1784499,442.4174803,504.5169175,317.2587495,480.5282117,895.7246304,800.8637354,903.6244758,566.5161062,390.0564968,356.9799133
138,2015-12-25,2015-12-31,1221.388076,1038.154197,622.2021169,991.4209218,669.2661957,1351.378201,1348.65307,417.0979756,230.8709059,433.122434,409.5775277,407.9152016,336.9414996,344.040383,345.1654867,949.0878348,243.1036778,1002.330132,887.24282,443.1994213,505.20386,317.5283267,481.6214506,896.6871166,802.5000912,905.0415914,567.662998,390.1304436,357.3084625
139,2016-01-01,2016-01-07,1223.801143,1039.600629,623.3271071,993.3543778,670.0644309,1353.383823,1351.717165,417.5336566,231.0131426,433.7871263,410.6535058,409.3582306,337.4664458,345.4936318,346.2366456,951.0254548,243.9603934,1004.524718,888.3032287,443.9770006,505.8874757,317.7958742,482.7111328,897.6478057,804.1335137,906.4578581,568.8074083,390.2041416,357.635053
140,2016-01-08,2016-01-14,1226.203107,1041.041508,624.4449229,995.2824361,670.8587273,1355.384793,1354.774022,417.9656952,231.1539443,434.4466413,411.7195267,410.7917847,337.9872225,346.9363054,347.2991045,952.956439,244.8096887,1006.710559,889.3597101,444.7502741,506.5678009,318.0614239,483.7972893,898.6067063,805.7640193,907.8732784,569.949353,390.2775926,357.9597095
141,2016-01-15,2016-01-21,1228.594091,1042.476883,625.5556676,997.2051371,671.649128,1357.381139,1357.823689,418.3941557,231.2933404,435.1010667,412.7757983,412.2160197,338.5039015,348.3685996,348.3530297,954.8808459,245.6517162,1008.887744,890.4122978,445.5192966,507.2448717,318.3250072,484.8799507,899.5638272,807.3916244,909.2878544,571.0888474,390.3507983,358.2824567
142,2016-01-22,2016-01-28,1230.974217,1043.906804,626.6594427,999.1225206,672.4356758,1359.37289,1360.866216,418.8191004,231.4313596,435.7504877,413.8225213,413.6310878,339.0165531,349.7907044,349.3985824,956.7987335,246.4866236,1011.056359,891.4610249,446.2841218,507.9187232,318.5866546,485.9591471,900.5191766,809.0163449,910.7015886,572.225907,390.4237603,358.6033186
143,2016-01-29,2016-02-04,1233.343603,1045.33132,627.756347,1001.034626,673.2184123,1361.360074,1363.901653,419.2405899,231.5680296,436.3949878,414.8598905,415.0371368,339.5252453,351.2028044,350.435919,958.7101585,247.3145538,1013.21649,892.5059242,447.0448023,508.5893902,318.8463958,487.0349082,901.4727631,810.638197,912.1144833,573.3605469,390.4964804,358.9223187
144,2016-02-05,2016-02-11,1235.702366,1046.750478,628.8464773,1002.941493,673.9973787,1363.342717,1366.930049,419.6586834,231.7033773,437.034648,415.8880943,416.4343111,340.0300447,352.6050787,351.4651913,960.6151772,248.1356452,1015.368221,893.5470279,447.8013899,509.2569067,319.1042599,488.1072635,902.4245949,812.2571964,913.5265407,574.4927822,390.56896,359.2394802
145,2016-02-12,2016-02-18,1238.050621,1048.164325,629.9299284,1004.843159,674.7726155,1365.320848,1369.951451,420.0734385,231.8374288,437.6695473,416.9073153,417.8227512,340.5310161,353.9977014,352.4865469,962.513845,248.950032,1017.511635,894.5843679,448.553935,509.9213063,319.3602753,489.1762418,903.3746804,813.8733587,914.9377632,575.6226277,390.641201,359.5548256
146,2016-02-19,2016-02-25,1240.38848,1049.572909,631.0067928,1006.739662,675.5441624,1367.294492,1372.965907,420.4849113,231.9702094,438.299763,417.9177305,419.2025941,341.0282227,355.3808417,353.5001291,964.4062165,249.7578441,1019.646812,895.6179756,449.3024873,510.5826219,319.6144699,490.2418715,904.3230278,815.4866996,916.3481529,576.7500982,390.7132048,359.8683773
147,2016-02-26,2016-03-03,1242.716055,1050.976276,632.0771611,1008.631041,676.3120584,1369.263678,1375.973465,420.8931565,232.1017437,438.9253701,418.9195115,420.5739734,341.5217258,356.7546639,354.5060771,966.2923455,250.5592077,1021.773833,896.647882,450.0470955,511.2408861,319.8668707,491.3041809,905.2696453,817.0972344,917.7577122,577.8752083,390.7849732,360.180157
148,2016-03-04,2016-03-10,1245.033455,1052.37447,633.1411222,1010.517332,677.0763422,1371.228431,1378.974169,421.2982273,232.2320556,439.546442,419.9128247,421.9370193,342.0115856,358.119328,355.5045261,968.1722852,251.3542449,1023.892777,897.6741177,450.7878075,511.8961306,320.1175042,492.3631977,906.2145409,818.7049783,919.1664433,578.9979723,390.8565076,360.4901863
149,2016-03-11,2016-03-17,1247.340788,1053.767538,634.1987628,1012.398572,677.8370516,1373.188778,1381.968067,421.7001758,232.3611682,440.1630503,420.8978317,423.291859,342.4978606,359.4749895,356.4956078,970.0460878,252.1430745,1026.003721,898.6967131,451.5246699,512.5483869,320.3663965,493.4189492,907.1577226,820.3099465,920.5743485,580.1184047,390.9278096,360.7984861
150,2016-03-18,2016-03-24,1249.638157,1055.155522,635.2501679,1014.274798,678.5942237,1375.144744,1384.955204,422.0990526,232.4891041,440.7752648,421.8746892,424.6386166,342.9806077,360.8217996,357.4794501,971.9138052,252.9258117,1028.106743,899.7156978,452.2577289,513.1976859,320.6135728,494.4714625,908.0991986,821.9121539,921.98143,581.2365194,390.9988808,361.105077
151,2016-03-25,2016-03-31,1251.925668,1056.538466,636.2954208,1016.146045,679.3478952,1377.096355,1387.935625,422.4949072,232.6158851,441.3831536,422.8435492,425.9774129,343.4598828,362.1599055,358.4561776,973.7754883,253.7025681,1030.201916,900.7311014,452.9870296,513.844058,320.859058,495.5207641,909.0389766,823.5116154,923.38769,582.3523305,391.0697227,361.4099794
152,2016-04-01,2016-04-07,1254.203422,1057.916414,637.3346029,1018.012348,680.0981022,1379.043638,1390.909375,422.8877877,232.7415325,441.9867833,423.8045596,427.3083662,343.93574,363.4894507,359.4259113,975.6311873,254.4734525,1032.289316,901.7429529,453.7126163,514.487533,321.1028763,496.5668803,909.9770645,825.1083456,924.7931306,583.4658519,391.1403368,361.713213
153,2016-04-08,2016-04-14,1256.47152,1059.289407,638.3677941,1019.873743,680.8448802,1380.986616,1393.876496,423.2777413,232.8660671,442.5862189,424.757864,428.6315919,344.4082325,364.8105747,360.3887691,977.480952,255.2385703,1034.369015,902.751281,454.4345324,515.1281404,321.3450514,497.6098372,910.9134702,826.7023592,926.1977542,584.5770973,391.2107246,362.0147976
154,2016-04-15,2016-04-21,1258.730061,1060.657489,639.3950727,1021.730264,681.588264,1382.925315,1396.837034,423.6648138,232.9895089,443.1815237,425.7036018,429.9472026,344.877412,366.1234133,361.344866,979.3248311,255.9980241,1036.441085,903.7561142,455.1528207,515.7659092,321.5856066,498.6496602,911.8482014,828.2936705,927.6015629,585.6860802,391.2808876,362.3147522
155,2016-04-22,2016-04-28,1260.979141,1062.020699,640.4165152,1023.581946,682.328288,1384.85976,1399.79103,424.0490501,233.1118775,443.7727597,426.6419085,431.2553084,345.3433291,367.4280991,362.2943136,981.1628732,256.7519136,1038.505598,904.7574803,455.8675231,516.4008678,321.8245645,499.6863746,912.7812658,829.882294,929.0045588,586.7928142,391.3508274,362.6130958
156,2016-04-29,2016-05-05,1263.218856,1063.379079,641.4321968,1025.428822,683.064986,1386.789975,1402.738528,424.430494,233.2331919,444.3599876,427.5729161,432.5560167,345.8060331,368.7247611,363.2372209,982.9951258,257.5003356,1040.562622,905.7554071,456.5786807,517.0330443,322.0619474,500.7200053,913.7126709,831.4682437,930.4067442,587.8973125,391.4205452,362.9098467
157,2016-05-06,2016-05-12,1265.4493,1064.732668,642.4421909,1027.270927,683.7983915,1388.715985,1405.679569,424.8091882,233.3534707,444.9432664,428.4967528,433.8494327,346.2655723,370.0135251,364.173694,984.821636,258.2433845,1042.612227,906.7499218,457.2863339,517.6624664,322.2977771,501.7505771,914.6424244,833.0515337,931.8081212,588.9995883,391.4900426,363.2050233
158,2016-05-13,2016-05-19,1267.670566,1066.081508,643.4465698,1029.108292,684.528537,1390.637814,1408.614195,425.1851744,233.472732,445.5226541,429.4135432,435.135659,346.7219937,371.2945137,365.1038364,986.6424501,258.981152,1044.654481,907.7410513,457.9905226,518.2891613,322.5320748,502.778114,915.5705338,834.632178,933.2086919,590.0996548,391.5593211,363.4986434
159,2016-05-20,2016-05-26,1269.882745,1067.425636,644.4454042,1030.940951,685.255455,1392.555485,1411.542447,425.5584935,233.5909933,446.0982071,430.3234088,436.4147961,347.1753435,372.5678466,366.0277488,988.4576142,259.7137274,1046.689449,908.7288223,458.6912856,518.9131557,322.7648614,503.8026401,916.4970066,836.2101904,934.6084585,591.1975247,391.6283819,363.7907246
160,2016-05-27,2016-06-02,1272.085927,1068.765092,645.4387634,1032.768935,685.9791772,1394.469022,1414.464367,425.9291854,233.7082718,446.6699807,431.2264676,437.686942,347.6256666,373.8336403,366.9455296,990.2671733,260.4411975,1048.717199,909.7132612,459.3886613,519.5344761,322.9961575,504.8241791,917.4218501,837.7855846,936.0074231,592.293211,391.6972266,364.0812841
161,2016-06-03,2016-06-09,1274.2802,1070.099913,646.4267154,1034.592278,686.6997348,1396.378449,1417.379994,426.2972889,233.8245841,447.238029,432.1228348,438.9521928,348.0730069,375.0920088,367.8572747,992.0711721,261.1636471,1050.737794,910.6943938,460.0826874,520.1531483,323.2259829,505.8427542,918.3450717,839.3583741,937.4055877,593.3867263,391.7658565,364.3703389
162,2016-06-10,2016-06-16,1276.46565,1071.430138,647.4093268,1036.411011,687.4171589,1398.283789,1420.289368,426.6628422,233.9399465,447.8024048,433.0126224,440.2106424,348.5174076,376.3430631,368.7630776,993.8696548,261.8811585,1052.751299,911.6722459,460.7734009,520.7691981,323.4543572,506.8583887,919.2666787,840.9285724,938.8029546,594.4780832,391.8342729,364.6579056
163,2016-06-17,2016-06-23,1278.642364,1072.755803,648.3866631,1038.225164,688.1314796,1400.185065,1423.192529,427.0258826,234.0543748,448.3631599,433.8959393,441.4623827,348.9589107,377.5869116,369.6630296,995.6626648,262.5938121,1054.757777,912.6468427,461.4608381,521.3826505,323.6812998,507.8711052,920.1866784,842.4961928,940.1995259,595.5672942,391.9024773,364.9440008
164,2016-06-24,2016-06-30,1280.810425,1074.076945,649.3587884,1040.03477,688.842727,1402.082299,1426.089516,427.3864463,234.1678845,448.9203449,434.7728921,442.7075035,349.3975573,378.8236603,370.5572197,997.4502451,263.3016861,1056.75729,913.6182094,462.1450348,521.9935305,323.9068295,508.8809263,921.105078,844.0612486,941.5953035,596.6543714,391.970471,365.2286404
165,2016-07-01,2016-07-07,1282.969917,1075.393601,650.3257657,1041.839858,689.5509304,1403.975514,1428.980368,427.7445691,234.2804907,449.4740092,435.6435843,443.9460927,349.8333876,380.0534124,371.4457349,999.2324382,264.0048567,1058.749899,914.5863706,462.8260262,522.6018624,324.1309646,509.8878741,922.0218845,845.6237529,942.9902896,597.7393273,392.0382553,365.5118405
166,2016-07-08,2016-07-14,1285.120922,1076.705806,651.2876568,1043.640458,690.256119,1405.864733,1431.865122,428.1002857,234.392208,450.0242014,436.5081168,445.1782366,350.266441,381.276269,372.3286601,1001.009286,264.7033984,1060.735664,915.5513508,463.5038467,523.2076704,324.3537232,510.8919705,922.9371051,847.1837186,944.3844862,598.8221737,392.1058316,365.7936164
167,2016-07-15,2016-07-21,1287.263519,1078.013596,652.2445222,1045.436602,690.9583212,1407.749977,1434.743817,428.4536303,234.5030508,450.5709689,437.3665882,446.4040193,350.6967561,382.4923287,373.2060782,1002.78083,265.3973837,1062.714645,916.5131743,464.1785303,523.8109783,324.5751232,511.8932373,923.8507469,848.7411587,945.7778954,599.9029229,392.1732011,366.0739836
168,2016-07-22,2016-07-28,1289.397789,1079.317005,653.1964216,1047.228317,691.6575654,1409.631269,1437.61649,428.8046361,234.6130331,451.1143582,438.2190946,447.6235235,351.1243706,383.701688,374.0780702,1004.54711,266.0868833,1064.686901,917.4718647,464.8501105,524.4118093,324.7951818,512.8916959,924.7628168,850.296086,947.1705193,600.9815865,392.2403651,366.3529572
169,2016-07-29,2016-08-04,1291.523808,1080.616068,654.1434132,1049.015635,692.3538792,1411.508631,1440.483179,429.1533359,234.7221685,451.6544147,439.0657296,448.83683,351.5493214,384.9044409,374.9447151,1006.308168,266.7719663,1066.65249,918.4274458,465.51862,525.0101867,325.0139162,513.8873672,925.6733218,851.848513,948.5623598,602.0581763,392.307325,366.6305519
170,2016-08-05,2016-08-11,1293.641655,1081.91082,655.0855544,1050.798582,693.0472901,1413.382084,1443.343919,429.4997615,234.8304704,452.191183,439.9065846,450.044018,351.9716445,386.1006796,375.8060904,1008.064043,267.4526999,1068.611468,919.3799408,466.1840913,525.606133,325.231343,514.8802724,926.5822687,853.3984524,949.9534191,603.132704,392.374082,366.9067825
171,2016-08-12,2016-08-18,1295.751405,1083.201293,656.0229015,1052.57719,693.737825,1415.251649,1446.198748,429.8439442,234.9379517,452.7247066,440.7417488,451.2451649,352.3913755,387.2904942,376.6622716,1009.814774,268.12915,1070.563892,920.3293727,466.8465559,526.1996707,325.4474787,515.8704318,927.4896644,854.9459166,951.3436991,604.2051812,392.4406373,367.1816631
172,2016-08-19,2016-08-25,1297.853133,1084.487521,656.9555099,1054.351484,694.4255105,1417.117348,1449.047701,430.1859146,235.0446252,453.2550285,441.5713093,452.4403469,352.808549,388.4739727,377.5133325,1011.560401,268.8013806,1072.509818,921.2757644,467.5060453,526.7908219,325.6623393,516.857866,928.3955157,856.490918,952.7332018,605.2756193,392.5069923,367.455208
173,2016-08-26,2016-09-01,1299.946912,1085.769537,657.8834338,1056.121495,695.1103728,1418.979201,1451.890814,430.5257028,235.1505033,453.7821903,442.3953512,453.6296384,353.2231988,389.6512013,378.3593453,1013.300961,269.4694546,1074.4493,922.2191384,468.1625901,527.3796083,325.8759406,517.842595,929.2998294,858.0334688,954.1219292,606.3440295,392.5731481,367.7274311
174,2016-09-02,2016-09-08,1302.032816,1087.047373,658.8067265,1057.887249,695.7924377,1420.83723,1454.728122,430.863338,235.2555981,454.3062333,443.2139575,454.8131123,353.6353584,390.8222641,379.2003807,1015.036493,270.133433,1076.382392,923.1595168,468.8162206,527.9660514,326.0882981,518.8246388,930.2026121,859.5735812,955.5098834,607.4104231,392.639106,367.9983459
175,2016-09-09,2016-09-15,1304.110914,1088.321062,659.7254405,1059.648773,696.4717308,1422.691455,1457.559661,431.1988492,235.3599214,454.8271975,444.0272091,455.9908404,354.0450602,391.9872436,380.0365077,1016.767035,270.7933757,1078.309148,924.0969216,469.4669666,528.5501723,326.299427,519.8040169,931.1038705,861.1112672,956.8970663,608.4748113,392.7048672,368.2679661
176,2016-09-16,2016-09-22,1306.181279,1089.590634,660.6396272,1061.406096,697.148277,1424.541897,1460.385464,431.5322643,235.4634849,455.3451225,444.8351855,457.1628926,354.4523362,393.1462205,380.867794,1018.492622,271.449341,1080.229621,925.0313747,470.1148574,529.1319919,326.5093423,520.7807488,932.0036112,862.6465388,958.2834799,609.537205,392.7704328,368.5363048
177,2016-09-23,2016-09-29,1308.243979,1090.856121,661.5493372,1063.159244,697.8221012,1426.388575,1463.205566,431.8636111,235.5662998,455.8600469,445.6379638,458.3293378,354.8572177,394.2992738,381.6943056,1020.213292,272.1013862,1082.143861,925.9628974,470.7599217,529.7115308,326.7180584,521.7548536,932.9018408,864.1794077,959.6691261,610.5976151,392.8358042,368.8033751
178,2016-09-30,2016-10-06,1310.299082,1092.117555,662.4546202,1064.908244,698.4932278,1428.231511,1466.02,432.1929166,235.6683773,456.3720085,446.4356199,459.4902435,355.2597354,395.4464807,382.5161072,1021.929082,272.7495669,1084.051921,926.8915111,471.402188,530.2888092,326.9255899,522.7263504,933.7985657,865.7098858,961.0540069,611.6560526,392.9009824,369.0691899
179,2016-10-07,2016-10-13,1312.346658,1093.374965,663.3555249,1066.653122,699.1616809,1430.070724,1468.828801,432.5202073,235.7697281,456.8810446,447.2282275,460.6456758,355.6599193,396.587917,383.3332622,1023.640026,273.3939378,1085.953851,927.8172367,472.0416842,530.8638471,327.1319509,523.6952579,934.6937926,867.2379848,962.4381243,612.712528,392.9659686,369.3337617
180,2016-10-14,2016-10-20,1314.386771,1094.628382,664.2520996,1068.393903,699.8274841,1431.906233,1471.632001,432.8455093,235.8703627,457.3871916,448.0158591,461.7956996,356.0577989,397.7236568,384.1458325,1025.34616,274.0345522,1087.849701,928.740095,472.6784378,531.4366642,327.3371551,524.6615946,935.5875276,868.763716,963.8214802,613.7670521,393.0307641,369.597103
